Date,Open,High,Low,Close,Volume,log_return,hv_10,hv_21,hv_63,RSI_14,MACD,MACD_Signal,Rolling_Skew_21,Rolling_Kurt_21,SMA_50,SMA_200,Dist_SMA_50,Dist_SMA_200,GK_Vol,Target_Vol,Pred_EWMA,Pred_GARCH,Pred_XGB
2024-05-01,5029.02978515625,5096.1201171875,5013.4501953125,5018.39013671875,4544170000,-0.0034413534856316,0.1396815674547319,0.135465051789358,0.1206271031096476,32.79234851712059,-25.87555494474873,-21.99914415210462,0.018742950859456497,-0.9694872484481258,5127.520986328125,4698.089602050782,-0.021283355036548574,0.06817676157733404,0.11434974511874078,0.0932902973008612,0.13316071883132305,0.16347936730451576,0.11862788
2024-05-02,5049.31982421875,5073.2099609375,5011.0498046875,5064.2001953125,4381660000,0.0090870247250848,0.1462085490311848,0.140320000946662,0.1194748967103311,44.02076475356648,-24.103261352585832,-22.419967592200862,-0.02616936692731265,-1.160971700044337,5129.168994140625,4700.635703125,-0.012666535047362018,0.07734368607756628,0.11762362480059911,0.0901209887908987,0.13598605756662235,0.16347936730451576,0.12197383
2024-05-03,5122.77978515625,5139.1201171875,5101.22021484375,5127.7900390625,3924990000,0.012478557659508,0.1450765820118617,0.1421107793859556,0.1201677101679222,56.63511507964181,-17.367337112542373,-21.409441496269167,-0.15869648847160203,-1.0871649955925569,5129.98419921875,4703.446052246094,-0.00042771284882016624,0.09021980524551011,0.11431872044686177,0.081694952788944,0.14292596045530365,0.16347936730451576,0.10558035
2024-05-06,5142.419921875,5181.0,5142.419921875,5180.740234375,3683250000,0.0102731736912478,0.1469617850875399,0.1413727957301261,0.1214819244758359,61.98233150326986,-7.668038015071943,-18.661160800029723,-0.16872176720140478,-1.0815605843822025,5131.8230078125,4706.675402832031,0.00953213438733768,0.10072180275226153,0.11099014215894665,0.0838696781196041,0.14331252016319335,0.16347936730451576,0.11885726
2024-05-07,5187.2001953125,5200.22998046875,5178.9599609375,5187.7001953125,3987890000,0.0013425282288256,0.1390997470350599,0.1414736887222561,0.1214468304880743,65.99156739291269,0.5737235522065021,-14.814183929582478,-0.19849012717600736,-1.080192331242579,5134.186416015625,4709.932204589843,0.01042303005008622,0.10143840080268464,0.1110489631097154,0.084091522686836,0.13665067159693606,0.16347936730451576,0.10607982
2024-05-08,5168.97998046875,5191.9501953125,5165.85986328125,5187.669921875,3842100000,-5.835635193424912e-06,0.1391952806666031,0.1413588795314075,0.1204988498943482,67.43288147295299,7.0219910181403975,-10.446948940037904,-0.17356592459831993,-1.0794281377344932,5136.3762109375,4713.097353515625,0.009986361752138394,0.10069229060277701,0.10658103825026521,0.0844280965266561,0.1305134003446804,0.16347936730451576,0.10822948
2024-05-09,5189.02978515625,5215.2998046875,5180.41015625,5214.080078125,3727370000,0.0050780326391067,0.1342470251590832,0.1382639450585416,0.1208310504414176,75.24596827755789,14.100822824576426,-5.537394587115038,-0.3708221371482723,-0.8401443096159897,5139.2626171875,4716.330454101562,0.014558014740730351,0.105537478526461,0.10530177366651548,0.0835099938783345,0.1255759102684123,0.16347936730451576,0.102716066
2024-05-10,5225.490234375,5239.66015625,5209.68017578125,5222.68017578125,3617900000,0.0016480400801667,0.1286285676824106,0.1360488898566373,0.1204123306937077,73.35065879028599,20.172270658898015,-0.39546153791242744,-0.31194365016771497,-0.7480726714636021,5141.7908203125,4719.610104980468,0.015731747613924523,0.10659144709218804,0.10119827556505143,0.0836425955694064,0.11973408013962308,0.16347936730451576,0.10048538
2024-05-13,5233.080078125,5237.259765625,5211.16015625,5221.419921875,4255710000,-0.0002413331738652,0.1291782174979665,0.1248994614410389,0.1203834461119127,69.07668409393438,24.598686506270496,4.603368070924158,-0.31992453842886504,-0.41016750015743403,5143.4776171875,4723.030153808594,0.015153619882984828,0.10552330851932215,0.09823456128890404,0.0869035578949853,0.11455549587698922,0.16347936730451576,0.113223486
2024-05-14,5221.10009765625,5250.3701171875,5217.97998046875,5246.68017578125,4763580000,0.004826148527454,0.0821215269086647,0.1161629238234937,0.117049127716488,70.85864762620685,29.80141220819951,9.642976898379228,-0.4461893375658366,0.1077494128342847,5145.792216796875,4726.352404785156,0.01960591386785041,0.11009076903983978,0.09157300535036758,0.086232214942282,0.11025942142116801,0.16347936730451576,0.11453005
2024-05-15,5263.259765625,5311.759765625,5263.259765625,5308.14990234375,4360810000,0.0116478277872996,0.0781368415044107,0.1201965097500588,0.1177560367478218,78.36281444654529,38.44157250149874,15.40269601900313,-0.557502642988317,0.017288561676219904,5150.382216796875,4729.948354492188,0.030632228620305037,0.12224267677308256,0.09037668658848284,0.0784072769044823,0.11459283161616396,0.16347936730451576,0.100325264
2024-05-16,5310.06982421875,5325.490234375,5296.18994140625,5297.10009765625,3817470000,-0.002083837474088,0.08412519555058,0.117682784884115,0.1174901213406321,73.61636415748805,43.89138235734299,21.100433286671105,-0.6113658365229235,0.30469953895456187,5154.2290234375,4733.550205078125,0.027719193999545196,0.11905438162957516,0.08699160237723702,0.0806393535959277,0.11160470752566769,0.16347936730451576,0.099480554
2024-05-17,5303.10009765625,5305.4501953125,5283.58984375,5303.27001953125,3578120000,0.0011640956878937,0.0724255486259895,0.1165422803275177,0.1169313351105177,72.96606583532419,48.15317721041356,26.510982071419598,-0.6874942751159508,0.5141345876959349,5157.1472265625,4737.499604492187,0.028334035572249595,0.11942384427907676,0.08369922744671049,0.080692503266911,0.1065529364171434,0.16347936730451576,0.16374238
2024-05-20,5305.35009765625,5325.31982421875,5302.39990234375,5308.1298828125,3420100000,0.0009159703084911,0.0619026310333976,0.1090894078850315,0.1160777469685583,91.06471797845923,51.33111751704564,31.475009160544808,-0.8040581095184752,1.43063472518701,5160.836025390625,4741.530803222657,0.028540697029940307,0.11949707870815586,0.07996824885943353,0.0819451374035389,0.10178081555422724,0.16347936730451576,0.1368745
2024-05-21,5298.68994140625,5324.31982421875,5297.8701171875,5321.41015625,3662240000,0.0024987497668926,0.0616057334181103,0.1072255854152268,0.1161142538889913,96.23426722949768,54.29538182048054,36.03908369253196,-0.7322385403308281,1.580931445978894,5164.9054296875,4745.747705078125,0.030301566735941008,0.12130068578148277,0.07462552323939411,0.0825013883589125,0.09706092136867811,0.16347936730451576,0.13573283
2024-05-22,5319.27978515625,5323.18017578125,5286.009765625,5307.009765625,3847130000,-0.0027097912093521,0.0660736862997691,0.1036058779566931,0.1090935809583053,90.97484525481045,54.85031121837983,39.801329197701534,-0.6377142472196092,1.6946874755099792,5167.540224609375,4749.690554199219,0.02698954143625798,0.11733800445863844,0.07490717452627138,0.0827290721856696,0.09529182468238903,0.16347936730451576,0.14110129
2024-05-23,5340.259765625,5341.8798828125,5256.93017578125,5267.83984375,3869520000,-0.0074081622834719,0.0795874200831374,0.1086604622601287,0.1102835803158258,75.75665598643658,51.53534405897426,42.148132169956085,-0.5269669752337438,0.8911394908305607,5169.5908203125,4753.532854003906,0.019005183747126987,0.10819468499368681,0.07628018926052542,0.0768988382788757,0.10035874944606366,0.16347936730451576,0.15840676
2024-05-24,5281.4501953125,5311.64990234375,5278.39013671875,5304.72021484375,3005510000,0.0069766490766732,0.0850610049200768,0.1074631650465859,0.1106628151950876,74.23365229889994,51.29287410328379,43.97708055662163,-0.74393343744314,1.301866208455644,5172.675625,4757.717905273437,0.025527328488484168,0.11497157260291059,0.07229579866982011,0.0745463526709115,0.09984756322156958,0.16347936730451576,0.1314641
2024-05-28,5315.91015625,5315.91015625,5280.89013671875,5306.0400390625,3751540000,0.0002487709068859,0.0848058141954458,0.1038222560580569,0.1106484509355471,73.65272383034372,50.62365570982729,45.30639558726276,-0.6808953588729684,1.59476874926863,5176.45462890625,4761.903955078125,0.025033622323785438,0.1142685969976577,0.07160204796984895,0.0744386410215047,0.09536174217659624,0.16347936730451576,0.13276643
2024-05-29,5278.72998046875,5282.27001953125,5262.7001953125,5266.9501953125,3552750000,-0.0073943172157425,0.0935564877314776,0.1085192494401249,0.1117339461415114,63.70584342353172,46.4041534134185,45.52594715249391,-0.49035186977069367,0.7758425151944133,5178.805234375,4765.91845703125,0.017020327459396745,0.10512805512693327,0.06964322655238163,0.0701906131006717,0.09964775188100389,0.16347936730451576,0.13016498
2024-05-30,5259.77001953125,5260.2099609375,5222.10009765625,5235.47998046875,3818750000,-0.0059929575357541,0.0739541055582744,0.0930549531897055,0.1121025223604002,53.63596692810696,40.05900879577894,44.43255948115092,0.2514436766386891,-0.6171218761765966,5179.944638671875,4769.647255859375,0.01072122303822817,0.09766607457964796,0.06801687416333439,0.0643730062293476,0.0997902422694146,0.16347936730451576,0.17670895
2024-05-31,5243.2099609375,5280.330078125,5191.68017578125,5277.509765625,5437160000,0.0079958242319288,0.0873577358627355,0.0932902973008612,0.1121079720739686,58.365554100344035,37.98403209874505,43.14285400466974,0.04485502737013905,-0.7000712582525878,5181.002431640625,4773.845505371094,0.018627154736504264,0.10550493510676644,0.06784734354328967,0.0625674541597834,0.10233405277746047,0.16347936730451576,0.14989859
2024-06-03,5297.14990234375,5302.10986328125,5234.31982421875,5283.39990234375,4046920000,0.0011154602235352,0.0873341512478878,0.0901209887908987,0.1120672995373194,59.3247756132894,36.39534009887575,41.793351223510946,0.1807561254548122,-0.3908663929894081,5181.839833984375,4778.240854492187,0.01959922954262446,0.10572071673127265,0.06817317493256377,0.0633237282620809,0.09759377069370903,0.16347936730451576,0.13623832
2024-06-04,5278.240234375,5298.7998046875,5257.6298828125,5291.33984375,3707900000,0.0015016810037827,0.0876256529434506,0.081694952788944,0.1099468837503523,57.08838568977356,35.369262318292385,40.50853344246724,0.11646510030219635,-0.0705071335610148,5182.98302734375,4782.8457543945315,0.020906264951012613,0.10631622165282219,0.06824665628357295,0.0642106732738852,0.09312527259996338,0.16347936730451576,0.13425776
2024-06-05,5314.47998046875,5354.16015625,5297.64013671875,5354.02978515625,3591460000,0.0117780158499572,0.1063539820863369,0.0838696781196041,0.1118356733058828,57.25396041132693,39.16319371556074,40.239465497085945,0.21664332713437007,0.025186991441141372,5185.69982421875,4787.767353515625,0.03246041356874327,0.1182727542567044,0.07077563243722759,0.0545428679197972,0.10260209102810813,0.16347936730451576,0.12544793
2024-06-06,5357.7998046875,5362.35009765625,5335.35986328125,5352.9599609375,3609990000,-0.0001998366016368,0.1048958904068922,0.084091522686836,0.1101702389548755,59.11967233239958,41.604000784682285,40.512372554605214,0.25886388447547665,0.004865927997274391,5188.687421875,4792.533303222656,0.03165974854641331,0.11693745713524713,0.07124887591638661,0.0541810865307685,0.09826578331642116,0.16347936730451576,0.12842107
2024-06-07,5343.81005859375,5375.080078125,5331.330078125,5346.990234375,3692760000,-0.001115842050279,0.0953241971670334,0.0844280965266561,0.1092710499067071,57.142424111893384,42.56597684485314,40.9230934126548,0.2834481786026604,-0.034371124860465986,5190.657421875,4797.330505371094,0.030118114102688817,0.114576164470742,0.07351658850673755,0.0599066327265792,0.0945514103500147,0.16347936730451576,0.13759093
2024-06-10,5341.22021484375,5365.7900390625,5331.52001953125,5360.7900390625,3622280000,0.0025775299782409,0.090681149378469,0.0835099938783345,0.1092739178259074,58.358754960317455,43.9354185554439,41.525558441212624,0.3502514843091468,0.14026717183487855,5192.786220703125,4801.954406738281,0.03235330922916883,0.11637670518904548,0.07369468859875541,0.0715350210090073,0.09033209670429002,0.16347936730451576,0.13128239
2024-06-11,5353.0,5375.9501953125,5327.25,5375.31982421875,3568030000,0.0027067148552095,0.0909111327942782,0.0836425955694064,0.1072942784645913,58.52328082275325,45.66672562258282,42.353791877486664,0.3178534952204111,0.10189407653539034,5195.417216796875,4806.949455566406,0.0346271723549451,0.11823930621824535,0.07509205884688713,0.0725569686172992,0.08632321700946068,0.16347936730451576,0.13034023
2024-06-12,5409.1298828125,5447.25,5409.1298828125,5421.02978515625,3962840000,0.0084677202418873,0.0829746158866413,0.0869035578949853,0.1083077917505418,66.40296936924787,50.14912290811753,43.91285808361284,0.15347012469853655,-0.32354632076352935,5199.721611328125,4812.0260546875,0.04256154278451808,0.1265586934791233,0.07624486160482709,0.0688349774062019,0.08838456584398305,0.16347936730451576,0.12843485
2024-06-13,5441.93017578125,5441.93017578125,5402.509765625,5433.740234375,3530380000,0.0023419114371167,0.067025024566215,0.086232214942282,0.1080971063604913,75.83316606144656,54.10341162610803,45.95096879211188,0.21967983257710083,-0.2102607752608711,5204.166611328125,4817.0282055664065,0.04411342683517323,0.128027489665919,0.0776851297946656,0.070616584348238,0.08427378288220429,0.16347936730451576,0.14066154
2024-06-14,5424.080078125,5432.39013671875,5403.75,5431.60009765625,3438650000,-0.0003939382809974,0.0652364160575004,0.0784072769044823,0.1070936928548365,72.15396000436515,56.41421482502028,48.04361799869356,0.21913709653906038,0.2082801776130626,5209.8544140625,4821.698056640625,0.04256274090792471,0.1264911311017589,0.07758547819135667,0.0896658892026864,0.08127501374637704,0.16347936730451576,0.14179507
2024-06-17,5431.10986328125,5488.5,5420.39990234375,5473.22998046875,3447840000,0.0076351643723205,0.068435859161758,0.0806393535959277,0.1073981840822325,75.590080401304,60.9026784693242,50.61543009281969,0.02995884445300671,-0.09195526232730578,5215.232216796875,4826.489855957031,0.04947004331675449,0.13399802834216848,0.08046988989353088,0.0920097925497911,0.08187981542666717,0.16347936730451576,0.15051115
2024-06-18,5476.14990234375,5490.3798828125,5471.31982421875,5487.02978515625,3544330000,0.0025181541815171,0.0677794358670991,0.080692503266911,0.1070282610706949,86.51204990076552,64.82607254213417,53.457558582682594,-0.011764408916069617,-0.10143952449931747,5220.925009765625,4831.386704101563,0.050968894380379326,0.1357049479185934,0.07987098034671845,0.0955362581928173,0.0780694178427936,0.16347936730451576,0.15536417
2024-06-20,5499.990234375,5505.52978515625,5455.56005859375,5473.169921875,3847060000,-0.0025291273954115,0.0567926791582179,0.0819451374035389,0.1060110583408101,91.88087941509983,66.05556800646264,55.97716046743861,0.06558266099445498,-0.2748259897406668,5226.190205078125,4836.173703613281,0.04725808038078924,0.1317149170605258,0.08187716732012283,0.1016897531018065,0.07805859755015157,0.16347936730451576,0.1529787
2024-06-21,5466.77001953125,5478.31005859375,5452.02978515625,5464.6201171875,6773800000,-0.0015633517188252,0.0587840799865906,0.0825013883589125,0.1059863635846526,87.37885101601273,65.58404222131867,57.89853681821462,0.17643475370501616,-0.3326847913166176,5232.2698046875,4841.012653808593,0.04440717340146357,0.128817565243977,0.08269590226068504,0.101688579109435,0.07630953804491877,0.16347936730451576,0.15208723
2024-06-24,5459.580078125,5490.66015625,5447.58984375,5447.8701171875,3696750000,-0.0030698791558664,0.0624483777998204,0.0827290721856696,0.1061705986478194,81.48973604844878,63.131034358640136,58.94503632629973,0.17860766598588393,-0.35524507427161706,5237.246005859375,4845.924604492187,0.04021657777627418,0.1242168547437381,0.08319778691790869,0.1314875121719274,0.07611754204691637,0.16347936730451576,0.14434646
2024-06-25,5460.72998046875,5472.8798828125,5446.56005859375,5469.2998046875,3591960000,0.0039258736791813,0.0632384900846392,0.0768988382788757,0.1061017209723941,82.39892614585926,62.199210855304045,59.5958712321006,0.17595586917010667,-0.16336852101515922,5244.163798828125,4851.015402832031,0.0429307730452058,0.12745463588808917,0.07998646237327629,0.1316763495664637,0.07362424243306252,0.16347936730451576,0.14719927
2024-06-26,5460.7099609375,5483.14013671875,5451.8701171875,5477.89990234375,3563920000,0.0015711962247204,0.0631419811905356,0.0745463526709115,0.1058673316413028,78.08224333826303,61.446374466519046,59.96597187898429,0.3004988111188001,0.23475954603193577,5252.485400390625,4856.117451171875,0.0429157788684879,0.12804106519742997,0.0800162457970497,0.137597296557011,0.07019839562579445,0.16347936730451576,0.14275424
2024-06-27,5473.58984375,5490.81005859375,5467.5400390625,5482.8701171875,3589530000,0.000906909856799,0.0514062720994189,0.0744386410215047,0.1046814890135673,78.9397657460102,60.552786178322094,60.08333473885185,0.2806410164649069,0.24658695289514931,5261.114599609375,4861.094501953125,0.04214991203472173,0.12790856359294273,0.07871889978390019,0.1375884722610777,0.06699355418303139,0.16347936730451576,0.14275424
2024-06-28,5488.47998046875,5523.64013671875,5451.1201171875,5460.47998046875,7199220000,-0.0040920134623695,0.0570145889183807,0.0701906131006717,0.1051133664313842,73.55833456652226,57.37651338033811,59.541970467149106,0.5604208648886551,0.17778362267100495,5269.88,4866.08740234375,0.036167802771362896,0.12215000039635765,0.08367826972662892,0.1379382309310621,0.0689632497164415,0.16347936730451576,0.13688019
2024-07-01,5471.080078125,5479.5498046875,5446.52978515625,5475.08984375,3488760000,0.0026719909814295,0.0577548431087493,0.0643730062293476,0.1050553808579612,73.6469613706158,55.399576340189924,58.71349164175727,0.7686365914888795,0.3527640600370182,5279.15939453125,4871.125651855469,0.037113948372484676,0.12398862913020396,0.0836693824520278,0.1483184346313124,0.06623845645388789,0.16347936730451576,0.14363544
2024-07-02,5461.83984375,5509.68994140625,5458.43017578125,5509.009765625,3329950000,0.006176205771185,0.0532034986458786,0.0625674541597834,0.104358037863957,75.6042500902424,55.925222554145876,58.15583782423499,0.7876934410339025,0.6427152557440124,5289.994990234375,4876.145200195312,0.0414016980724818,0.1297878835528398,0.0780928534433227,0.154530532001593,0.06744131893122735,0.16347936730451576,0.15920202
2024-07-03,5507.43994140625,5539.27001953125,5507.419921875,5537.02001953125,2179470000,0.0050715622695336,0.057112295782847,0.0633237282620809,0.104691006841843,73.83000750368163,57.934165368950744,58.11150333317815,0.6279442612330544,0.3070542962435765,5300.523388671875,4881.578701171875,0.04461759971945573,0.13426830918490149,0.07310353119464451,0.1650309322961687,0.06634661348615421,0.16347936730451576,0.15332982
2024-07-05,5537.91015625,5570.330078125,5531.6298828125,5567.18994140625,3253080000,0.0054339743609695,0.057684612289238,0.0642106732738852,0.1014598035846548,75.58178063907417,61.25462242050435,58.740127150643396,0.47638811189481844,0.0017834501027901054,5310.45619140625,4887.147001953125,0.048344952061833174,0.1391492703578077,0.0718839690385268,0.1903953604766089,0.06538815024975803,0.16347936730451576,0.16280681
2024-07-08,5572.75,5583.10986328125,5562.509765625,5572.85009765625,3185670000,0.0010161824764044,0.0549847456544944,0.0545428679197972,0.0994888075045958,76.71651384958662,63.609584171203096,59.71401855475534,0.1553457283115015,-0.5485220429706718,5320.480595703125,4892.791501464843,0.04743359127311569,0.13899194273612625,0.06938285287528885,0.1957349051647036,0.06259734648702772,0.16347936730451576,0.1790789
2024-07-09,5584.240234375,5590.75,5574.56982421875,5576.97998046875,3232920000,0.0007407974780654,0.0481210574310954,0.0541810865307685,0.0994472485871821,72.86757298940137,65.05919346894552,60.78305353759338,0.12576052090808257,-0.4870193459010635,5331.051796875,4898.665400390625,0.04613126883102321,0.13846926144905414,0.06814280933955742,0.1959412636906813,0.06002540698117289,0.16347936730451576,0.18186039
2024-07-10,5591.259765625,5635.39013671875,5586.43994140625,5633.91015625,3336100000,0.0101563148781058,0.0620192492259255,0.0599066327265792,0.1010815390067109,77.20208565811629,69.9949504629003,62.62543292265477,0.21556834651739082,-0.32220490644597477,5341.73080078125,4905.184951171875,0.0546975065508763,0.14856222799591462,0.06678310452658355,0.2111837399732989,0.06882051932192816,0.16347936730451576,0.17227751
2024-07-11,5635.2099609375,5642.4501953125,5576.52978515625,5584.5400390625,4020950000,-0.0088016499692667,0.0858348302353903,0.0715350210090073,0.1007882638101332,68.2280977680598,69.12597636100872,63.92554161032556,-0.34190887373419554,0.40193747673934627,5351.098203125,4911.507351074219,0.04362503304483782,0.13703179897329876,0.06845186833707376,0.2114608581559351,0.08492193091543282,0.16347936730451576,0.13276179
2024-07-12,5590.759765625,5655.56005859375,5590.43994140625,5615.35009765625,3700280000,0.0055018640249651,0.0873895276080851,0.0725569686172992,0.1003841229129706,72.99462332751817,70.11517823326176,65.1634689349128,-0.39850996805758365,0.2607429174958767,5362.69140625,4917.896901855469,0.047114158221333885,0.14181940160999298,0.06983463025502698,0.209829023660008,0.0829206522340825,0.16347936730451576,0.13267796
2024-07-15,5638.16015625,5666.93994140625,5614.75,5631.22021484375,3620470000,0.0028222164233526,0.0795788854462466,0.0688349774062019,0.0950929203693474,78.04628109543776,71.35715282923411,66.40220571377706,-0.437228165526621,0.6629101443835997,5374.9480078125,4924.6853540039065,0.047679011342762374,0.14346802080774784,0.0711371960534462,0.2194385770546959,0.0791494039803775,0.16347936730451576,0.23224185
2024-07-16,5644.08984375,5669.669921875,5639.02001953125,5667.2001953125,4041760000,0.0063690499714532,0.0811971967407838,0.070616584348238,0.0914652132595519,78.98188006807487,74.38722079419313,67.99920872986029,-0.48865837147196,0.4199108676418473,5387.0080078125,4931.648806152344,0.052012580470207494,0.149149182772816,0.06948618467637109,0.2184326537631181,0.07806397268386495,0.16347936730451576,0.16866669
2024-07-17,5610.06982421875,5622.490234375,5584.81005859375,5588.27001953125,4246450000,-0.0140254415236455,0.1174376822157491,0.0896658892026864,0.0965059610798718,63.402532534218146,69.61706377228984,68.3227797383462,-1.1144908290379776,1.6468577057003637,5396.217607421875,4938.091655273438,0.03559019040396536,0.13166591664281485,0.06983063381029027,0.2220234437553829,0.10724780310353045,0.16347936730451576,0.14039311
2024-07-18,5608.56005859375,5614.0498046875,5522.81005859375,5544.58984375,4007510000,-0.00784711214535,0.1239424220944219,0.0920097925497911,0.0972292013085553,56.85073015487608,61.60194594326549,66.97861297933007,-0.8987362395620537,0.7866705040645556,5403.494599609375,4944.37435546875,0.02611185068100655,0.12139361729707598,0.0711340623437726,0.2204672663273198,0.11028336789726378,0.16347936730451576,0.15916987
2024-07-19,5543.3701171875,5557.5,5497.0400390625,5505.0,3760570000,-0.007165879226406,0.1249984517095196,0.0955362581928173,0.0985091500375752,54.75986380849662,51.46211457074514,63.87531329761308,-0.669506419030161,0.076500317835352,5409.840595703125,4950.4574047851565,0.017590056973667157,0.11201845604788309,0.07437753583160883,0.2212079633984511,0.11062349712054122,0.16347936730451576,0.16710226
2024-07-22,5544.5400390625,5570.35986328125,5529.0400390625,5564.41015625,3375180000,0.0107342172462202,0.1384516861495777,0.1016897531018065,0.0979608519910259,58.714841070203526,47.670611121382535,60.63437286236697,-0.6302637942380866,0.009434409217578566,5417.375400390625,4957.132204589844,0.027141326748146854,0.12250590192004016,0.07368644011185041,0.2184432018618931,0.11780431158850545,0.16347936730451576,0.18598402
2024-07-23,5565.2998046875,5585.33984375,5550.89990234375,5555.740234375,3500210000,-0.0015593176939461,0.1385180459577598,0.101688579109435,0.097172250319391,54.79571220114491,43.465187458818036,57.20053578165719,-0.6303710227036403,0.00968090695976023,5424.208603515625,4963.5921557617185,0.024248999342341714,0.1192982944672274,0.07432869172418666,0.2187498205863791,0.11274791682301452,0.16347936730451576,0.19094698
2024-07-24,5505.83984375,5508.0400390625,5419.97998046875,5427.1298828125,3945550000,-0.0234212422228928,0.1666859344685069,0.1314875121719274,0.107178559681502,40.65259665552728,29.415494863973436,51.64352759812044,-1.2759337768609444,1.8343766182090409,5428.29759765625,4969.43685546875,-0.00021511621696172238,0.09210158829970233,0.07557558694125899,0.2040267332522386,0.15461931456269473,0.16347936730451576,0.21036294
2024-07-25,5428.7001953125,5491.58984375,5390.9501953125,5399.22021484375,4592120000,-0.0051558890197172,0.1645770695248153,0.1316763495664637,0.1078903521239766,35.65711703057352,15.846269376329474,44.48407595376225,-1.1160417053258096,1.5019549511784087,5431.853603515625,4974.890456542968,-0.006007781330990539,0.08529429180550172,0.08265623444780532,0.2055497860331308,0.14824852960608126,0.16347936730451576,0.16133952
