Date,Open,High,Low,Close,Volume,log_return,hv_10,hv_21,hv_63
2015-02-17,2096.469970703125,2101.300048828125,2089.800048828125,2100.340087890625,3361750000,0.0015962996977983961,0.11006712951213099,0.14686823809600025,
2015-02-18,2099.159912109375,2100.22998046875,2092.14990234375,2099.679931640625,3370020000,-0.00031435862322874816,0.09448328860457422,0.14170797385844588,
2015-02-19,2099.25,2102.1298828125,2090.7900390625,2097.449951171875,3247100000,-0.0010626217157189283,0.08961248730512969,0.14206757391152838,
2015-02-20,2097.64990234375,2110.610107421875,2085.43994140625,2110.300048828125,3281600000,0.006107842721055837,0.0819585368713636,0.1425159307201914,
2015-02-23,2109.830078125,2110.050048828125,2103.0,2109.659912109375,3093680000,-0.000303385211985694,0.07722707644389604,0.13407162162004901,
2015-02-24,2109.10009765625,2117.93994140625,2105.8701171875,2115.47998046875,3199840000,0.002754972468831103,0.06715620858719865,0.1320105900569696,
2015-02-25,2115.300048828125,2119.590087890625,2109.889892578125,2113.860107421875,3312340000,-0.0007660169636026022,0.0557869073468794,0.13216187559409312,
2015-02-26,2113.909912109375,2113.909912109375,2103.760009765625,2110.739990234375,3408690000,-0.00147711863025381,0.05781807525961258,0.12135408092257545,
2015-02-27,2110.8798828125,2112.739990234375,2103.75,2104.5,3547380000,-0.0029606830486323707,0.044585464379646285,0.10928444471093642,
2015-03-02,2105.22998046875,2117.52001953125,2104.5,2117.389892578125,3409490000,0.0061062381811330165,0.04969838441658419,0.10711572509609865,
2015-03-03,2115.760009765625,2115.760009765625,2098.260009765625,2107.780029296875,3262300000,-0.004548872603817568,0.056616113233091084,0.09518709042820696,
2015-03-04,2107.719970703125,2107.719970703125,2094.489990234375,2098.530029296875,3421110000,-0.004398161230154572,0.0614687986434252,0.09041812060638914,
2015-03-05,2098.5400390625,2104.25,2095.219970703125,2101.0400390625,3103030000,0.001195365251036089,0.06147728669068428,0.07807030774140977,
2015-03-06,2100.909912109375,2100.909912109375,2067.27001953125,2071.260009765625,3853570000,-0.014275356362467066,0.08644523744205099,0.09317185494260653,
2015-03-09,2072.25,2083.489990234375,2072.2099609375,2079.429931640625,3349090000,0.003936662357975969,0.0910887769505286,0.08741248357488268,
2015-03-10,2076.139892578125,2076.139892578125,2044.1600341796875,2044.1600341796875,3668900000,-0.017106820937141425,0.11648504330640322,0.10584074274936799,
2015-03-11,2044.68994140625,2050.080078125,2039.68994140625,2040.239990234375,3406570000,-0.001919520676484767,0.11588893958957328,0.10503631500504239,
2015-03-12,2041.0999755859375,2066.409912109375,2041.0999755859375,2065.949951171875,3405860000,0.012522702206037068,0.14138734857792765,0.10766994390117827,
2015-03-13,2064.56005859375,2064.56005859375,2041.1700439453125,2053.39990234375,3498560000,-0.006093237090196838,0.14276128369402938,0.1096779596760159,
2015-03-16,2055.35009765625,2081.409912109375,2055.35009765625,2081.18994140625,3295600000,0.013442909023855906,0.1589210712134966,0.11476245368018867,
2015-03-17,2080.590087890625,2080.590087890625,2065.080078125,2074.280029296875,3221840000,-0.0033256977077820026,0.15843024378393675,0.11418240311233167,
2015-03-18,2072.840087890625,2106.85009765625,2061.22998046875,2099.5,4128210000,0.012085101501628708,0.17136512174473398,0.12213428868343247,
2015-03-19,2098.68994140625,2098.68994140625,2085.56005859375,2089.27001953125,3305220000,-0.004884489126950175,0.1729342616626035,0.12329406895971727,
2015-03-20,2090.320068359375,2113.919921875,2090.320068359375,2108.10009765625,5554120000,0.008972382193259682,0.16022620689586767,0.12728305501915546,
2015-03-23,2107.989990234375,2114.860107421875,2104.419921875,2104.419921875,3267960000,-0.0017472566067133015,0.1606072735313739,0.1256189092418889,
2015-03-24,2103.93994140625,2107.6298828125,2091.5,2091.5,3189820000,-0.006158345701590925,0.1326443545795619,0.12734455498138675,
2015-03-25,2093.10009765625,2097.429931640625,2061.050048828125,2061.050048828125,3521140000,-0.014665926527239062,0.15714054813421646,0.13589815157474958,
2015-03-26,2059.93994140625,2067.14990234375,2045.5,2056.14990234375,3510670000,-0.0023803307374738966,0.1438260943817451,0.1359420725943636,
2015-03-27,2055.780029296875,2062.830078125,2052.9599609375,2061.02001953125,3008550000,0.0023657607295033602,0.14081183699630226,0.1365359364866421,
2015-03-30,2064.110107421875,2088.969970703125,2064.110107421875,2086.239990234375,2917690000,0.012162382647149434,0.1375931432304081,0.14384305338696898,
2015-03-31,2084.050048828125,2084.050048828125,2067.0400390625,2067.889892578125,3376550000,-0.008834686217530795,0.1442131197138081,0.1446177292111854,
2015-04-01,2067.6298828125,2067.6298828125,2048.3798828125,2059.68994140625,3543270000,-0.0039732542018475255,0.12708486471723687,0.14445975007995074,
2015-04-02,2060.030029296875,2072.169921875,2057.320068359375,2066.9599609375,3095960000,0.0035234523037141535,0.1285829560894586,0.14478624503372872,
2015-04-06,2064.8701171875,2086.989990234375,2056.52001953125,2080.6201171875,3302970000,0.006587072647165644,0.12383474443491434,0.14687543251660662,0.14007615847771276
2015-04-07,2080.7900390625,2089.81005859375,2076.10009765625,2076.330078125,3065510000,-0.002064032708587167,0.12387611507688764,0.1382462110808607,0.13496396802275182
2015-04-08,2076.93994140625,2086.68994140625,2073.300048828125,2081.89990234375,3265330000,0.0026789415573472003,0.12219118910151598,0.1378764530734098,0.1336809679862554
2015-04-09,2081.2900390625,2093.31005859375,2074.2900390625,2091.179931640625,3172360000,0.004447575873625805,0.09450696827231059,0.1235410463277539,0.1320604814477644
2015-04-10,2091.510009765625,2102.610107421875,2091.510009765625,2102.06005859375,3156200000,0.005189376899456221,0.09354839296629434,0.1238182368252435,0.12772189583203072
2015-04-13,2102.030029296875,2107.64990234375,2092.330078125,2092.429931640625,2908420000,-0.004591806820961145,0.09954803158947344,0.11856652677132973,0.12688035410615353
2015-04-14,2092.280029296875,2098.6201171875,2083.239990234375,2095.840087890625,3301270000,0.00162843225851382,0.08014816714458087,0.11605964648022501,0.12572134921222541
2015-04-15,2097.820068359375,2111.909912109375,2097.820068359375,2106.6298828125,4013760000,0.005134989044995592,0.06380441451454653,0.10810943464042018,0.12589463304726356
2015-04-16,2105.9599609375,2111.300048828125,2100.02001953125,2104.989990234375,3434120000,-0.0007787467579851993,0.05731791603895401,0.10730753057565626,0.12524270470093304
2015-04-17,2102.580078125,2102.580078125,2072.3701171875,2081.179931640625,3627600000,-0.01137570418905323,0.08806086284129414,0.1067179035614434,0.12598741679883746
2015-04-20,2084.110107421875,2103.93994140625,2084.110107421875,2100.39990234375,3000160000,0.009192748586536723,0.0937386843306252,0.11037223660322684,0.12456194812092243
2015-04-21,2102.820068359375,2109.639892578125,2094.3798828125,2097.2900390625,3243410000,-0.001481702504767951,0.09325943407142252,0.10581316519560181,0.12461795492525674
2015-04-22,2098.27001953125,2109.97998046875,2091.050048828125,2107.9599609375,3348480000,0.005074582853386292,0.09521867227337354,0.10722215319755918,0.1246678255975752
2015-04-23,2107.2099609375,2120.489990234375,2103.18994140625,2112.929931640625,3636670000,0.0023549408425523675,0.09381645472519513,0.10501405797921236,0.12116568386899969
2015-04-24,2112.800048828125,2120.919921875,2112.800048828125,2117.68994140625,3375780000,0.0022502668247534868,0.09129839490688338,0.08945948944632018,0.12062632440755883
2015-04-27,2119.2900390625,2125.919921875,2107.0400390625,2108.919921875,3438750000,-0.004149913240734652,0.09059998239680912,0.09057755326575864,0.12090671315728081
2015-04-28,2108.35009765625,2116.0400390625,2094.889892578125,2114.760009765625,3546270000,0.0027654044373465075,0.09107488883465688,0.0906525381524929,0.11765186494887575
2015-04-29,2112.489990234375,2113.64990234375,2097.409912109375,2106.85009765625,4074970000,-0.003747348127573222,0.09041918745970157,0.08288870288152916,0.11441232333089507
2015-04-30,2105.52001953125,2105.52001953125,2077.590087890625,2085.510009765625,4509680000,-0.010180553033248205,0.10401284439038143,0.08489868072824701,0.11510788193044344
2015-05-01,2087.3798828125,2108.409912109375,2087.3798828125,2108.2900390625,3379390000,0.010863776563455257,0.10135541504647785,0.09062448584958589,0.11358164465690278
2015-05-04,2110.22998046875,2120.949951171875,2110.22998046875,2114.489990234375,3091580000,0.0029364331477630206,0.09215208735949537,0.09045020119255522,0.11102311599157254
2015-05-05,2112.6298828125,2115.239990234375,2088.4599609375,2089.4599609375,3793950000,-0.0119080033585301,0.111744973872812,0.09859286882511296,0.11034519621369111
2015-05-06,2091.260009765625,2098.419921875,2067.929931640625,2080.14990234375,3792210000,-0.004465681140931977,0.10894771643774956,0.09963385873611195,0.11039634974015815
2015-05-07,2079.9599609375,2092.89990234375,2074.989990234375,2088.0,3676640000,0.003766710469475405,0.11050342171506289,0.10006068185247767,0.10877445220412581
2015-05-08,2092.1298828125,2117.659912109375,2092.1298828125,2116.10009765625,3399440000,0.013368147987361164,0.13215857381371374,0.10924993276333134,0.11165031461624124
2015-05-11,2115.56005859375,2117.68994140625,2104.580078125,2105.330078125,2992670000,-0.005102556456082039,0.1330644259143329,0.10957664424296465,0.11180838127352337
2015-05-12,2102.8701171875,2105.06005859375,2085.570068359375,2099.1201171875,3139520000,-0.002953996439367266,0.13262799334808856,0.10884235482919973,0.11007179542900807
2015-05-13,2099.6201171875,2110.18994140625,2096.0400390625,2098.47998046875,3374260000,-0.0003050012906516677,0.13156561981409395,0.1087178973693309,0.11007584483944369
2015-05-14,2100.429931640625,2121.449951171875,2100.429931640625,2121.10009765625,3225740000,0.010721604261760033,0.12987994321628368,0.11361594608438917,0.11048665702222894
2015-05-15,2122.070068359375,2123.889892578125,2116.81005859375,2122.72998046875,3092080000,0.0007681188278664758,0.11938172491543311,0.11355277923104509,0.11021970045211908
2015-05-18,2121.300048828125,2131.780029296875,2120.010009765625,2129.199951171875,2888190000,0.003043312472570502,0.11943941551883797,0.10540613428676553,0.1103324831931705
2015-05-19,2129.449951171875,2133.02001953125,2124.5,2127.830078125,3296030000,-0.0006435815978420154,0.09754155492949632,0.10130198308762292,0.11034088741739888
2015-05-20,2127.7900390625,2134.719970703125,2122.590087890625,2125.85009765625,3025880000,-0.0009309494507940488,0.09265554959141219,0.10117604464532347,0.11033502218714678
2015-05-21,2125.550048828125,2134.280029296875,2122.949951171875,2130.820068359375,3070460000,0.0023351459087448084,0.0922439467141802,0.10010390504023431,0.10977239943279442
2015-05-22,2130.360107421875,2132.14990234375,2126.06005859375,2126.06005859375,2571860000,-0.0022363851494835974,0.06882818727453317,0.1003031060787708,0.10987313787151028
2015-05-26,2125.340087890625,2125.340087890625,2099.179931640625,2104.199951171875,3342130000,-0.010335204907502334,0.08402441236059638,0.10649563872824165,0.11170245805178897
2015-05-27,2105.1298828125,2126.219970703125,2105.1298828125,2123.47998046875,3127960000,0.009120918929110081,0.0936652613062425,0.11031153754694964,0.11319761485488364
2015-05-28,2122.27001953125,2122.27001953125,2112.860107421875,2120.7900390625,2980350000,-0.0012675639174870542,0.09420808902826841,0.11007297918019875,0.11318673354686742
2015-05-29,2120.659912109375,2120.659912109375,2104.889892578125,2107.389892578125,3927390000,-0.006338515184097658,0.08352749160882761,0.1115803574310986,0.11375518408961396
2015-06-01,2108.639892578125,2119.14990234375,2102.5400390625,2111.72998046875,3011710000,0.002057343499147661,0.08438601590967884,0.10537540438591998,0.11316163115000089
2015-06-02,2110.409912109375,2117.590087890625,2099.139892578125,2109.60009765625,3049350000,-0.0010091051653478204,0.08201400616709531,0.09860610151648594,0.11280959107363751
2015-06-03,2110.639892578125,2121.919921875,2109.610107421875,2114.070068359375,3099980000,0.0021166294697559994,0.08343714363330439,0.09834213426632359,0.1125261138392527
2015-06-04,2112.35009765625,2112.889892578125,2093.22998046875,2095.840087890625,3200050000,-0.008660562215101069,0.09267968216640778,0.0939361603887704,0.11386085635107941
2015-06-05,2095.090087890625,2100.989990234375,2085.669921875,2092.830078125,3243690000,-0.0014372152327325357,0.09030220915782243,0.09264001650715621,0.11017200666118422
2015-06-08,2092.340087890625,2093.010009765625,2079.110107421875,2079.280029296875,2917150000,-0.006495560338305542,0.09335931628306163,0.0945868766024405,0.11069461421004606
2015-06-09,2079.070068359375,2085.6201171875,2072.139892578125,2080.14990234375,3034580000,0.00041826551900276467,0.08213420628771105,0.0808177885101202,0.10509473558901393
2015-06-10,2081.1201171875,2108.5,2081.1201171875,2105.199951171875,3414320000,0.011970491752514406,0.09267994647950771,0.09047158510341119,0.1075574977465074
2015-06-11,2106.239990234375,2115.02001953125,2106.239990234375,2108.860107421875,3128600000,0.0017371167565281324,0.09353755226816353,0.09000180209140564,0.10478361198234928
2015-06-12,2107.429931640625,2107.429931640625,2091.330078125,2094.110107421875,2719400000,-0.007018874653102703,0.09476784282958,0.09343520342756217,0.10503017028618135
2015-06-15,2091.340087890625,2091.340087890625,2072.489990234375,2084.429931640625,3061570000,-0.004633289621771348,0.09540086550557966,0.0858623735577816,0.10202349710934445
2015-06-16,2084.260009765625,2097.39990234375,2082.10009765625,2096.2900390625,2919900000,0.005673730515753803,0.101666521618799,0.08864956248773341,0.10240922588028087
2015-06-17,2097.39990234375,2106.7900390625,2088.860107421875,2100.43994140625,3222240000,0.0019776843950728407,0.10156364523612867,0.08817380216946506,0.09958463868200061
2015-06-18,2101.580078125,2126.64990234375,2101.580078125,2121.239990234375,3520360000,0.009854000054008836,0.10317309028904535,0.09538381181731816,0.10099471445653116
2015-06-19,2121.06005859375,2121.639892578125,2109.449951171875,2109.989990234375,4449810000,-0.00531761523794962,0.10769501401593493,0.09703385007173071,0.10001241509878006
2015-06-22,2112.5,2129.8701171875,2112.5,2122.85009765625,3030020000,0.006076367981542122,0.10214303366914962,0.09918318091813577,0.10067418777980948
2015-06-23,2123.159912109375,2128.030029296875,2119.889892578125,2124.199951171875,3091190000,0.0006356664251933869,0.1020501606309544,0.09893099956047968,0.09986072642929887
2015-06-24,2123.64990234375,2125.10009765625,2108.580078125,2108.580078125,3102480000,-0.007380465718305258,0.0956534144358082,0.09552831279525648,0.09644335906843193
2015-06-25,2109.9599609375,2116.0400390625,2101.780029296875,2102.31005859375,3214610000,-0.0029780041565964136,0.09640286718523151,0.09017512765296855,0.09651980868590551
2015-06-26,2102.6201171875,2108.919921875,2095.3798828125,2101.489990234375,5025470000,-0.00039015574492238484,0.08894273365565933,0.09012943184066495,0.0964435000157401
2015-06-29,2098.6298828125,2098.6298828125,2056.639892578125,2057.639892578125,3678960000,-0.02108696950861153,0.13901916599479106,0.11369915970854397,0.10256482023960224
2015-06-30,2061.18994140625,2074.280029296875,2056.320068359375,2063.110107421875,4078540000,0.0026549623524674106,0.13556601663641185,0.11392936931299975,0.10120720206145817
2015-07-01,2067.0,2082.780029296875,2067.0,2077.419921875,3727260000,0.006912096434637041,0.14134737240002337,0.11727243469288028,0.10182597255722974
2015-07-02,2078.030029296875,2085.06005859375,2071.02001953125,2076.780029296875,2996540000,-0.00030807018954653404,0.1278539103233552,0.11683028992473496,0.10159598923860642
2015-07-06,2073.949951171875,2078.610107421875,2058.39990234375,2068.760009765625,3486360000,-0.003869232698897424,0.12704324478401516,0.11393608516625035,0.10102266242974449
2015-07-07,2069.52001953125,2083.739990234375,2044.02001953125,2081.340087890625,4458660000,0.006062560593868743,0.1270187650451967,0.11619727936679757,0.10168277141449931
2015-07-08,2077.659912109375,2077.659912109375,2044.6600341796875,2046.6800537109375,3608780000,-0.016792964912141516,0.1457417638445817,0.12803038984450651,0.10694867030593261
2015-07-09,2049.72998046875,2074.280029296875,2049.72998046875,2051.31005859375,3446810000,0.0022596476448199895,0.14698697626794044,0.12840091999422856,0.10664542172458318
2015-07-10,2052.739990234375,2081.31005859375,2052.739990234375,2076.6201171875,3065070000,0.012262986385007718,0.16512815250043691,0.12876706139684868,0.10903832824414839
2015-07-13,2080.030029296875,2100.669921875,2080.030029296875,2099.60009765625,3096730000,0.011005268507355188,0.176281880642253,0.13479420584079854,0.11092675883427842
2015-07-14,2099.719970703125,2111.97998046875,2098.179931640625,2108.949951171875,3002120000,0.00444327323650017,0.1322165609249259,0.13333867613438455,0.11123155284422728
2015-07-15,2109.010009765625,2114.139892578125,2102.489990234375,2107.39990234375,3261810000,-0.0007352563007372865,0.1331706528882249,0.13218690326894306,0.1107699509818325
2015-07-16,2110.550048828125,2124.419921875,2110.550048828125,2124.2900390625,3227080000,0.007982733444475738,0.13435170383999273,0.13355570119864213,0.11189798412664508
2015-07-17,2126.800048828125,2128.909912109375,2119.8798828125,2126.639892578125,3362750000,0.00110557162445071,0.13378986990807845,0.13347911525864883,0.10943218075241683
2015-07-20,2126.85009765625,2132.820068359375,2123.659912109375,2128.280029296875,3245870000,0.0007709366240016023,0.12969354076808623,0.12917546927775123,0.10795019570705118
2015-07-21,2127.550048828125,2128.489990234375,2115.39990234375,2119.2099609375,3343690000,-0.004270796242723094,0.13283220509582847,0.128666280875883,0.1082714209175928
2015-07-22,2118.2099609375,2118.510009765625,2110.0,2114.14990234375,3694070000,-0.00239056502019028,0.0887311128935205,0.1271341229143514,0.10792442407916099
2015-07-23,2114.159912109375,2116.8701171875,2098.6298828125,2102.14990234375,3772810000,-0.0056922102113794535,0.09952244910467653,0.12849529141033908,0.10842371836538185
2015-07-24,2102.239990234375,2106.010009765625,2077.090087890625,2079.64990234375,3870040000,-0.010761020696661188,0.1029986121624326,0.13128057586752237,0.11039148884553451
2015-07-27,2078.18994140625,2078.18994140625,2063.52001953125,2067.639892578125,3836750000,-0.005791755065064178,0.08662481224432389,0.13226529696946912,0.11067344078662655
2015-07-28,2070.75,2095.60009765625,2069.090087890625,2093.25,4117740000,0.012310073801889353,0.10815078343262542,0.139850709595868,0.11336632629792986
2015-07-29,2094.699951171875,2110.60009765625,2094.080078125,2108.570068359375,4038900000,0.007292142927383681,0.11543760347302526,0.11948254699449577,0.11409504700620372
2015-07-30,2106.780029296875,2110.47998046875,2094.969970703125,2108.6298828125,3579410000,2.836690402236809e-05,0.1067199867314577,0.11941607970519427,0.11219903181813003
2015-07-31,2111.60009765625,2114.239990234375,2102.070068359375,2103.840087890625,3681340000,-0.002274103801051709,0.10643172929326278,0.11795470262788293,0.11017030273258913
2015-08-03,2104.489990234375,2105.699951171875,2087.31005859375,2098.0400390625,3476770000,-0.0027606939449045503,0.10619026494724669,0.11849781073140055,0.11013527555621531
2015-08-04,2097.679931640625,2102.510009765625,2088.60009765625,2093.320068359375,3546710000,-0.0022522391669328678,0.10515726157270903,0.11787993862958428,0.10760000655191777
2015-08-05,2095.27001953125,2112.659912109375,2095.27001953125,2099.840087890625,3968680000,0.003109838185490679,0.10706416261530412,0.11658050254321957,0.10738019951978313
2015-08-06,2100.75,2103.320068359375,2075.530029296875,2083.56005859375,4246570000,-0.007783195922562142,0.11027202272389094,0.10323115250009804,0.10827970432278623
2015-08-07,2082.610107421875,2082.610107421875,2067.909912109375,2077.570068359375,3602320000,-0.0028790228563377145,0.09678705721065915,0.10388000752862397,0.10493013037058226
2015-08-10,2080.97998046875,2105.35009765625,2080.97998046875,2104.179931640625,3514460000,0.012726835632025084,0.11003296951344671,0.10454615974832861,0.10763184191256989
2015-08-11,2102.659912109375,2102.659912109375,2076.489990234375,2084.070068359375,3708880000,-0.00960306468018227,0.10607307567641751,0.10313592505027823,0.10918172904878652
2015-08-12,2081.10009765625,2089.06005859375,2052.090087890625,2086.050048828125,4269130000,0.0009496036382146948,0.09756583038149429,0.10178985628651364,0.10920164976497812
2015-08-13,2086.18994140625,2092.929931640625,2078.260009765625,2083.389892578125,3221300000,-0.0012760258683812036,0.09737279418250727,0.10182150470152644,0.10698554646951902
2015-08-14,2083.14990234375,2092.449951171875,2080.610107421875,2091.5400390625,2795590000,0.0039043322743591373,0.10036556303926696,0.09844139740931948,0.10729441945164533
2015-08-17,2089.699951171875,2102.8701171875,2079.300048828125,2102.43994140625,2867690000,0.005197891709402951,0.10344241767666595,0.10040909438575532,0.10764794018749388
2015-08-18,2101.989990234375,2103.469970703125,2094.139892578125,2096.919921875,2949990000,-0.0026289829356331003,0.10371040147105322,0.10053832218714405,0.10775431872721701
2015-08-19,2095.68994140625,2096.169921875,2070.530029296875,2079.610107421875,3512920000,-0.008289136409597112,0.11024875839732703,0.10325990646898511,0.10894657497211194
2015-08-20,2076.610107421875,2076.610107421875,2035.72998046875,2035.72998046875,3922470000,-0.021325960454146156,0.1481390664033771,0.12520901251237418,0.11658671042585352
2015-08-21,2034.0799560546875,2034.0799560546875,1970.8900146484375,1970.8900146484375,5018240000,-0.03236924252187817,0.21161346301122408,0.1638105642823965,0.1326450917612351
2015-08-24,1965.1500244140625,1965.1500244140625,1867.010009765625,1893.2099609375,6612690000,-0.04021144434651928,0.2490899551512027,0.20724270124356028,0.15291496168870056
2015-08-25,1898.0799560546875,1948.0400390625,1867.0799560546875,1867.6099853515625,5183560000,-0.013614249742655897,0.2494697220017552,0.20962791821272309,0.15314989271207266
2015-08-26,1872.75,1943.0899658203125,1872.75,1940.510009765625,5338250000,0.03829129943453164,0.34970256846137204,0.25154749721217595,0.17309613328345577
2015-08-27,1942.77001953125,1989.5999755859375,1942.77001953125,1987.6600341796875,5006390000,0.02400725448969004,0.38318912367731583,0.2668711877290421,0.18008328721893818
2015-08-28,1986.06005859375,1993.47998046875,1975.18994140625,1988.8699951171875,3949080000,0.0006085511568762156,0.38146936673541887,0.26695654731545954,0.18000894938322407
2015-08-31,1986.72998046875,1986.72998046875,1965.97998046875,1972.1800537109375,3915100000,-0.008427078663984055,0.3773467120120616,0.2676583421912327,0.18062891324525318
2015-09-01,1970.0899658203125,1970.0899658203125,1903.0699462890625,1913.8499755859375,4371850000,-0.030022649842427997,0.3943631933502608,0.28344665006844005,0.18954209763768481
2015-09-02,1916.52001953125,1948.9100341796875,1916.52001953125,1948.8599853515625,3742620000,0.01812767142321464,0.41756413298588996,0.29396695826412905,0.19301455786541094
2015-09-03,1950.7900390625,1975.010009765625,1944.719970703125,1951.1300048828125,3520700000,0.0011641156994188924,0.4103967637330783,0.2935005307377767,0.19306916100695706
2015-09-04,1947.760009765625,1947.760009765625,1911.2099609375,1921.219970703125,3167090000,-0.015448308754276238,0.38599295823371105,0.2961003067531322,0.19490522664931878
2015-09-08,1927.300048828125,1970.4200439453125,1927.300048828125,1969.4100341796875,3548650000,0.024773637197038505,0.344041483165181,0.3123090291768158,0.20172271754371687
2015-09-09,1971.449951171875,1988.6300048828125,1937.8800048828125,1942.0400390625,3652120000,-0.013995035769084717,0.34459055657025733,0.30954978883323814,0.20169019833511798
2015-09-10,1941.5899658203125,1965.2900390625,1937.18994140625,1952.2900390625,3626320000,0.005264075444935658,0.2874680722452699,0.310332443977668,0.2020277486069632
2015-09-11,1951.449951171875,1961.050048828125,1939.18994140625,1961.050048828125,3218590000,0.004477006444986281,0.25817684789723216,0.3111533995015519,0.20199590903390657
2015-09-14,1963.06005859375,1963.06005859375,1948.27001953125,1953.030029296875,3000200000,-0.00409804122304381,0.2582593293927518,0.31111652649996807,0.20196006418346246
2015-09-15,1955.0999755859375,1983.18994140625,1954.300048828125,1978.0899658203125,3239860000,0.01274968763143236,0.26488073795506517,0.3151007897229119,0.20340587826302337
2015-09-16,1978.02001953125,1997.260009765625,1977.9300537109375,1995.31005859375,3630680000,0.0086677407153759,0.20539625711036139,0.3164169754220774,0.2042318102260483
2015-09-17,1995.3299560546875,2020.8599853515625,1986.72998046875,1990.199951171875,4183790000,-0.002564344442560099,0.19183776508801947,0.31641669802668704,0.20310210103253606
2015-09-18,1989.6600341796875,1989.6600341796875,1953.449951171875,1958.030029296875,6021240000,-0.01629623095438354,0.21306913483483766,0.31946762897003267,0.20522384506064226
2015-09-21,1960.8399658203125,1979.6400146484375,1955.800048828125,1966.969970703125,3269350000,0.004555392033672697,0.1943744467698047,0.31314477748287617,0.2050275164822735
2015-09-22,1961.3900146484375,1961.3900146484375,1929.219970703125,1942.739990234375,3808260000,-0.012394930019378313,0.1610244982324848,0.2955973110301856,0.2062035514280113
